accident_hours,rainfall,wind_speed,driving_speeds,alcohol_levels,traffic_violations,lane_widths,road_conditions,mental_states,riding_skills,accident_types,falses
18,100,6,42.85227283932531,0.027289426911407583,1,4.091359147220138,2.5798870885977703,1,4,3,0
17,104,30,51.264576296960215,0.03420357566063991,1,4.268748858061469,2.802555732100414,4,4,3,0
15,168,29,48.648443541642585,0.04828763587447317,0,3.8171145770047774,3.546586960766906,9,9,3,1
5,20,1,45.74407420617476,0.10671747231220725,0,3.1791816193502194,2.144934192137983,4,0,3,0
16,20,1,42.29436687598432,0.011559244109796163,0,3.671960955932453,2.9420335730258174,1,8,3,1
9,9,72,40.95782491392366,0.007899967845574354,0,3.3301815654083318,3.126370776137177,10,9,2,1
16,29,20,45.00313395568238,0.07973019027843692,0,3.6165180170319906,2.6766643349806514,6,7,3,1
18,21,132,40.00724968952294,0.04373930195620325,0,3.4706313197730867,3.1500876344016198,3,5,1,1
16,77,30,43.862157226198626,0.021326469958085775,0,3.4511772855835403,2.6357890567485875,6,1,3,1
7,26,71,50.965572157253845,0.08421669859767061,0,3.6358125457741157,2.751784133480806,0,5,3,1
16,45,4,44.34600576331327,0.029152864582802432,0,4.434740686783953,3.3655814911293325,6,7,3,1
17,270,65,43.81028700143006,0.06787677317565265,0,3.811219220614443,2.9821118713988084,8,4,3,1
18,251,6,45.713047712325896,0.049050777699867563,0,3.589944611464316,2.9285352179868993,1,2,2,1
4,270,38,49.83065854317136,0.04334593592255122,1,3.5264805264697365,3.4071116917332396,9,8,3,1
18,293,37,54.01597369120809,0.08653700075234519,0,4.173562399734739,2.894031425433312,5,8,3,1
18,86,114,39.21355836221276,0.07360907548089148,0,3.0798897679868418,3.5530503633972783,2,0,2,1
17,68,24,51.01489500259012,0.06166103334539761,0,3.829712328156851,3.4721891336205117,2,6,2,1
9,48,17,49.00733464188534,0.01537017148297723,0,4.796243000183523,2.8883125389541138,9,4,3,1
6,31,13,38.82891938807715,0.07027687019292156,0,3.7208867894479645,2.7810813913132555,5,0,3,1
16,88,64,40.115044569644525,0.0831302354413169,0,3.1937400427837273,3.2449712349925357,3,8,3,1
19,23,70,49.7837957006671,0.09777592943478948,0,3.006293911076216,3.5453182452499354,2,6,3,1
18,49,17,47.770269008719794,0.03592860900215995,0,3.3635864076424244,2.8546705426848313,4,4,3,1
7,59,22,36.3305216025991,0.03171734015879956,1,4.043011432189403,3.840440419761701,8,3,2,0
8,86,0,40.845137293703466,0.08985270652721965,0,3.915607660526451,3.2136073603041244,0,0,3,1
21,262,0,47.66615243382253,0.05609444216737745,0,3.3951170267264748,2.95387047504882,1,4,3,1
7,43,34,49.64256650599136,0.0487026435789607,0,3.944544182930727,2.392184913510663,4,7,2,1
18,42,42,46.992810739937184,0.01927450169924116,0,4.030467000808973,2.54188339801002,9,8,3,1
10,11,47,34.49049660580221,0.05209852257320014,0,3.5410192760459864,3.0125770306164923,9,7,2,1
20,43,27,41.3972542578244,0.0871352615522277,0,3.2352296997078946,3.586729475342505,8,1,3,1
9,39,40,40.10769120372032,0.054066309939253515,0,4.6100950343245355,2.56095519022728,10,5,2,1
18,276,100,48.46062842958355,0.1047276455600307,0,2.793325828850178,3.204932708906125,1,6,3,0
11,45,43,42.66761451219527,0.0005050958508864323,0,3.592870696616673,2.443082211502486,9,7,3,1
7,8,90,47.670530530045795,0.021595975509568162,1,3.3428776111846608,3.6559122296358026,0,6,3,0
17,1,3,45.85833320622868,0.0737539889525306,0,3.7906153770238915,2.226879498782361,4,9,3,1
7,95,49,39.15491808192909,0.08063780754094908,0,3.713856105466673,2.429478318485445,2,0,1,1
19,95,95,49.413109009145565,0.03308418768506828,1,3.1307156342638844,3.2096354799162103,3,4,3,0
18,41,106,50.823403020869655,0.1130269691717674,0,3.1318734305887834,3.0222089769440044,10,4,2,0
7,10,30,49.66902858531488,0.039677177464376864,0,3.4737564479520655,3.352626234568908,3,2,1,1
18,36,13,46.083111740929674,0.049342823991260144,1,4.028297071050554,2.5009821151794682,6,5,3,0
18,0,40,44.53217652113252,0.11716540629326219,1,3.2122980793173235,2.850836266387939,7,5,3,1
7,36,48,41.94409946957702,0.05750284548212278,0,3.3458913888223227,3.4473943346894953,5,7,3,1
18,57,0,51.32953730484516,0.07354403393024482,0,3.7213573474365824,3.0692690459708367,0,4,3,1
6,40,30,53.09160301966551,0.06482141089830669,0,4.230914090957287,2.4684365621836046,9,0,3,1
18,78,0,41.7059057350606,0.021300611170643094,0,3.6217177364914166,3.0145802872222576,8,2,3,1
17,34,25,39.55681056790268,0.11898014251695964,0,2.488535055020624,3.0978889027272376,8,8,3,0
6,60,25,39.78721547943866,0.00708877363740473,0,2.781525001283838,2.98009267008491,9,6,3,1
5,34,7,40.18621794014568,0.1180194737553737,0,2.9939371562322807,3.897504279433013,3,4,3,0
18,97,37,46.646434499823094,0.05615948456503218,0,2.9200071750005394,3.195334236832079,6,10,2,1
8,261,31,38.41537803393108,0.0227527689653005,0,4.193126608833976,3.5421130549406117,8,0,3,1
9,78,46,42.1991913418991,0.02003169532854426,1,3.584439771194563,3.64205540592335,4,3,3,0
18,240,33,42.339965074182366,0.07866961880494378,0,3.9749268242690143,2.514927021372169,10,7,3,1
18,28,143,45.86847461113054,0.08529694609738267,0,3.3606577075281314,2.7145962420394394,9,0,2,1
18,3,17,43.97417224716537,0.10784334055797394,0,3.405913042820738,3.3626719577218864,5,7,3,0
5,192,2,47.23890434222899,0.02838229356470167,0,3.221000176354657,3.1081220606721964,1,5,3,1
16,12,14,44.42186656269558,0.051985371432977434,0,3.4413681744706173,3.376269574554874,5,10,3,1
9,195,26,46.00251207280455,0.11654302428441352,0,3.3510967844405286,2.693556453095005,2,10,3,0
21,89,20,54.6621935969886,0.05136031575332625,0,3.736191873152315,2.908062549291009,4,9,3,1
20,56,45,45.682598708375835,0.055149763607575404,0,3.373742035760145,2.852775352532847,2,1,3,1
9,66,28,46.34317221479878,0.0346236848762592,0,3.5681421850222574,2.926193579727102,8,6,3,1
19,250,46,57.109386854955844,0.10451413538639281,0,3.6554193690196426,2.7213538400019495,2,1,3,0
9,127,35,44.24925282958825,0.04387462603922714,0,3.4963482389483427,2.9791628134029846,6,0,3,1
9,73,30,52.34140176353206,0.07626489718907935,0,4.53707876720138,3.9666976672267378,0,10,3,1
16,239,1,51.14688002751365,0.021911919988598053,0,3.2270645437770735,4.1923321181223265,8,6,3,1
17,75,25,40.308829502559234,0.0738891226635837,0,3.2536529465013806,3.602042569874105,4,7,3,1
10,289,6,45.741835966658705,0.11207581139652892,0,2.969470860171284,2.659027348746103,4,10,3,0
19,75,43,48.19951235481442,0.09321978103876369,0,3.5859081900787526,2.433408942621611,4,6,3,1
19,32,32,49.706214031570155,0.008123085469434601,0,3.91775947156603,4.130037018975924,7,8,3,1
8,29,7,41.05517384164543,0.07607564670856683,0,3.549265695625572,2.3085389260434237,4,6,3,1
10,14,0,41.039658740470294,0.06704078463709419,1,4.63055924834944,2.93452463266555,7,6,2,0
15,28,52,49.44938613836884,0.0406289472107632,0,3.285278850687372,3.595641720341994,3,3,3,1
18,4,3,39.9441668087743,0.10112430357190641,0,2.8416541477956927,2.7874446692303745,10,1,3,0
18,191,35,43.375486150055536,0.09500492516094493,0,3.3688805458684197,3.1495713273252743,5,8,3,1
5,289,25,37.870806960678124,0.07783273184779121,0,2.7153953956752437,2.8020331248698866,6,3,3,1
6,291,29,40.84600747980583,0.0893018119697949,0,3.7373468057687105,2.653986024320843,7,8,3,1
18,16,65,43.77868545112252,0.0231794926677183,0,2.7993209030869393,3.514916334270831,6,1,3,1
5,80,35,44.299404641488145,0.11044385257291904,0,3.346359628520807,2.2585720571837498,6,3,3,1
6,59,16,45.71411988127223,0.08016386767508586,0,3.1057501072355986,2.7593814389668894,0,4,3,1
19,184,45,44.34155561224587,0.05613808033981974,0,3.3904401003168854,2.811700338240261,4,5,3,1
18,31,41,49.539030971434485,0.023172992085770085,0,3.011884929125701,3.5790430312465915,9,6,2,1
8,3,97,51.22766452164709,0.08193160322121258,0,3.0818838419642223,2.7918461043036116,10,5,3,1
9,80,24,41.51054358526417,0.011606040891519025,0,3.560570928433578,2.645821323150191,3,3,2,1
18,32,53,36.62998257291184,0.03836972421159219,0,3.7929366955780197,3.1010813468861924,7,5,2,1
9,250,46,47.09476960716927,0.06885379097240793,1,2.8174894736004097,2.498500895847561,9,2,3,0
11,214,15,50.10731590396529,0.07753141865206147,0,4.105015288026816,3.724882586585547,4,0,3,1
18,227,128,41.11917190306285,0.00207962154123988,1,3.3454654609820382,2.763562824265352,6,7,3,0
6,43,0,43.466939611054535,0.0010571984370577824,0,3.455941070110946,3.00484556988309,6,3,3,1
17,92,25,49.848714374861416,0.013375388041501023,0,3.5942193740361676,3.1534165488763484,10,8,3,1
18,44,3,50.54294402958074,0.09219948295182477,0,3.2744667686208686,3.057898191143951,5,0,3,1
18,61,32,47.34789848576755,0.06805230176989435,0,4.17656671283004,2.774055846316776,8,0,2,1
18,81,19,45.18777811583729,0.07300966413746036,0,3.3885715980739253,2.3125378348041132,2,6,1,1
8,69,15,42.5758105345127,0.07241149532250564,0,2.868562953605645,3.2019056873076877,6,2,3,1
9,240,15,46.11196715638168,0.004418072657367355,0,4.393407472543005,2.9176763824122784,4,10,3,1
11,230,28,45.43291268428858,0.020673537529440233,0,4.472627094388386,2.946494602310705,2,9,3,1
18,4,56,48.31803545620207,0.08734395935489105,0,3.0919722534340996,3.034343894845903,0,5,3,1
18,68,25,47.01844033557494,0.07748616894007922,0,3.867464289262538,3.534855910484981,6,10,3,1
9,89,91,38.09041881425876,0.053434817021860155,0,4.486429348528457,1.4836831757340754,8,3,3,1
8,95,8,44.2877822753645,0.0024479449259559383,0,3.633252009208883,2.586507698002274,8,2,3,1
19,97,4,51.53110038427437,0.05002133248989041,0,3.683261918373971,3.348059250450996,4,7,3,1
7,20,27,32.999501627829275,0.029754500728536422,0,4.069650345807175,3.2840103442527946,1,5,3,1
6,1,0,38.27098557491107,0.08367230907746304,0,4.163631760052057,2.7870564497551977,10,0,3,1
20,54,3,39.9796098465928,0.09896123035677372,1,3.841137584833503,2.857885678552458,4,5,3,0
7,194,14,48.315024464389694,0.06045678927219843,0,2.8213415611458377,2.253160210012574,3,1,3,1
10,9,56,42.50451545113085,0.04842307122181723,1,2.9312338281255044,3.12220780560035,6,8,3,0
7,166,19,45.58382888620203,0.03276508566041999,0,3.369132002101426,3.9581075543297515,4,0,3,1
17,107,11,47.47102062787574,0.011113290793204698,0,4.197183490916563,3.011546449586439,3,6,3,1
21,46,0,47.438949313071994,0.04460979812571324,0,2.898465346608436,3.4300898301554312,3,2,3,1
18,66,20,41.691078520231834,0.08136384224147995,0,3.415089503827138,3.262910043467144,4,4,3,1
17,46,45,43.42244017192063,0.07992931550489746,0,4.015002513230001,2.7681375123849796,7,10,3,1
8,45,20,44.00487912388655,0.049533301971185786,0,3.0957060760916986,2.670684436445562,0,2,3,1
19,63,8,53.27716260335784,0.11591740572820217,0,3.2495119508255863,3.3083546821873946,2,1,3,0
8,92,38,43.93661766715842,0.11280897203595135,0,2.7105344144592727,2.6391861454836327,2,3,2,0
6,62,39,48.084334490161304,0.1050780926755192,0,3.144611787544737,3.5504598484816863,10,7,3,0
9,78,50,48.579069966536814,0.05229578441616056,0,3.038896073378143,3.2224996295620225,9,6,3,1
5,69,60,50.47741274178681,0.08958385450247866,0,3.439013655391805,3.030853345869065,4,7,3,1
18,25,66,49.411030052482076,0.11147997796656196,1,2.9667002924459447,2.7273170229213575,7,1,3,1
7,23,37,45.282310527253955,0.08851643707460267,0,4.05043464608461,3.0643053972611454,2,8,3,1
9,42,13,47.47015953250222,0.037891274813297564,0,2.967959066825669,3.1269375599772706,10,3,3,1
20,58,4,57.45531136566029,0.008160959065348212,0,3.272263465935594,2.5618274645338346,10,3,3,1
19,7,21,41.30789586811609,0.11496149257598678,0,3.1308087159399545,3.081021895438728,1,7,2,0
15,82,52,42.47586730102117,0.11909114107979195,0,3.2731568016394,3.6049037831679147,10,8,3,0
9,2,38,39.24982705751238,0.08323692791750013,0,4.88255123765248,2.861391567845319,4,1,3,1
9,1,36,45.93399787096516,0.037842358696984706,0,3.0913833280735132,2.8822132499755253,5,3,1,1
6,1,46,42.684105522011,0.10380344637984895,1,3.7815889123952866,2.610053045024785,7,0,3,1
9,41,22,39.69941776819761,0.11441453363065505,0,2.949386455091443,3.354077697275182,5,9,3,0
10,98,99,45.03772300664554,0.06077314958271183,0,4.099342666338322,2.551698152389031,6,9,2,1
8,68,29,38.162108408127466,0.03739791278889513,0,3.5922489419822647,2.0420523537872413,4,4,2,1
8,88,30,51.287880583279964,0.04876316928315574,0,3.6390870367066457,2.820885389873767,0,3,2,1
14,47,31,50.202800466515235,0.00886176877323554,0,3.7906969314240633,2.7270566536460383,5,0,2,1
16,39,44,53.828626091569134,0.06788016520787658,0,4.157622746058388,3.443067206085829,0,8,2,1
16,3,19,58.27511540438868,0.045462418863358556,0,4.312870127393227,3.355583818338639,1,7,3,1
19,31,19,36.857291850340346,0.10614487687258724,0,4.197731634534937,2.7274483873372937,7,0,3,0
19,16,88,44.19482678234886,0.033066280848077306,0,2.990438643380765,2.500795099576632,5,10,3,1
9,28,2,51.46205168241488,0.0010044400227255056,0,3.948136018122018,2.3436839889933982,5,2,2,1
16,97,27,51.34738773977385,0.08845950882946936,0,3.4339956867840096,2.9885800889629865,1,4,3,1
20,78,139,49.2993762586556,0.0008890021427158201,0,4.169332988981923,2.7916288397416067,7,10,3,1
9,2,14,39.7654621218272,0.06551653256288362,1,2.4684015798245347,3.3832488837278123,0,6,3,0
7,55,16,46.401352243033394,0.021751074720718862,0,3.6149534943698742,3.218705550598834,2,4,2,1
18,91,58,50.29716771382009,0.07325749991588439,0,2.83518837104383,2.85989967070588,9,7,3,1
6,55,13,43.27728406910394,0.0237461126461293,0,3.7966748215192023,3.0735949629177397,0,1,3,1
9,19,27,41.18575147244954,0.06022525387912382,0,3.200398768297456,4.024542990610257,8,6,2,1
17,7,110,43.62296099843939,0.04020826439518194,0,2.9605562656230133,2.652185805881242,1,4,2,1
9,75,6,42.16750019148098,0.02190658779631675,0,2.5540370478045356,2.658722073820114,9,8,3,1
8,28,45,46.36130944749825,0.07277790408079493,1,3.1529441660580737,2.3353811558301643,6,7,3,0
14,72,20,37.821871558113756,0.009866236857071374,0,3.617612896379536,2.8155123337158914,0,7,3,1
10,55,47,53.208040150402915,0.11293634866003595,0,3.7237395173945345,3.0548263772469006,0,0,3,0
18,193,6,42.181882533807965,0.09337554753231046,0,3.4043709457316327,3.2047621137840117,6,0,3,1
18,66,15,39.932548770460414,0.10990411495356886,0,3.3085296505785315,2.708365556131007,8,10,3,0
17,79,137,42.98995693114988,0.005096070761386029,0,3.757954270437183,3.1215830998088503,7,3,3,1
17,53,9,46.34982395345354,0.00025676471173754486,1,4.8186920994943305,1.8189291217492713,3,2,3,0
18,61,28,37.2172330495003,0.04295140129644269,0,3.703140736916967,2.325699854370688,7,3,3,1
18,12,15,42.134552580469474,0.07400166460682363,0,2.99301383532363,3.2334851045192243,2,5,3,1
11,96,35,44.68585256521383,0.029327466552036777,0,2.839969659555571,3.281271146277289,5,1,3,1
8,10,41,41.63020862399996,0.06591909339627797,0,3.376809916963019,3.7965117737999448,2,3,3,1
18,37,35,40.19134971897637,0.07272019544851216,1,3.8476614245273137,2.7041854026424628,1,3,3,0
9,51,52,49.73739310725807,0.01819523937192275,0,3.1029427692097347,2.8994980571817037,10,6,3,1
16,93,38,49.63321124508453,0.09226468988155803,0,3.0673363904866138,2.8314482757166806,6,1,3,1
5,40,47,49.55529692586373,0.11236309743008605,0,3.005290693693203,3.26735419821807,2,6,3,0
18,59,22,47.83202982041378,0.07681532799298979,0,2.9969224832758323,2.6089159221227267,1,9,3,1
15,71,99,39.05548886492514,0.11374185370677675,1,3.83531419697329,3.1389886800102333,2,7,3,1
8,77,105,44.88243261998616,0.029536055184543213,0,3.259191295062037,3.448606026615825,3,1,2,1
10,70,15,51.774062288063206,0.004381744908750327,0,3.826994993874555,3.476908137285409,9,7,2,1
9,76,29,38.942257212922726,0.029692270820668776,0,3.2901536889708005,3.865040137170152,7,9,2,1
17,19,43,40.07142525999852,0.07777334943096513,0,2.7397424100618015,2.322672605004655,3,4,3,1
18,24,41,46.34889106038001,0.07171619050685234,0,4.628567539538953,3.212868674056624,3,3,3,1
15,8,111,48.802122874733094,0.03208868119602148,1,3.266531677913916,2.5462216458965314,2,4,3,0
9,138,30,48.40557044472773,0.04896567535372254,0,3.922194469439957,2.176694126125817,1,9,3,1
7,45,21,46.60752466294304,0.044116227122232794,0,3.4271906629810625,2.156100423909322,9,1,3,1
18,197,25,39.9850808187506,0.1140510897540587,0,4.2913402621714525,3.3269143847332967,5,5,3,0
20,230,38,47.45168266373611,0.03772056734222651,0,4.0518221984340315,2.715304410785683,10,4,3,1
16,91,22,41.903195092649746,0.02317354378262987,1,4.442447655755849,2.5784066629392433,8,4,3,0
18,66,22,46.70444118253762,0.06787351764591461,1,3.566757487753411,3.5018714943330442,7,7,2,0
17,223,41,44.389886138502746,0.014978862193810082,1,3.170222100486144,2.809011746400453,3,4,2,0
7,1,45,43.426040335940876,0.06094438649354192,0,3.229329713281597,3.09188747741666,5,4,3,1
8,7,128,56.651556654934,0.0824333607940401,1,3.9189682491298847,2.174409597547611,2,8,2,0
19,167,11,39.075504470618576,0.11319157061665958,0,2.8445309390680134,3.134386472497898,8,6,3,0
18,55,53,41.31332697365792,0.10707092357362734,0,3.283804368020404,3.074450449393199,5,8,3,0
18,114,31,50.34308846682672,0.1009459090066351,0,3.1676429818060576,3.3237780482495642,8,7,2,0
17,47,15,53.71002344413813,0.04726473314962156,0,2.9997808233728334,2.756874642246094,0,4,3,1
8,12,2,48.34634855883435,0.10727691996942262,0,3.4395077887799492,3.2148082009728274,3,8,3,0
19,84,40,43.86189638084061,0.08599666761530213,0,4.319781906846461,2.55295532478853,0,5,3,1
6,89,45,41.04788736577146,0.05298324564791543,0,3.704228948455216,3.071673488118938,6,8,2,1
9,144,37,49.312370984704174,0.06768940937016482,0,3.589638822927725,3.853976176574791,7,3,3,1
14,285,38,44.96041552803286,0.052333303688357244,0,3.113367859379323,2.514507564910562,8,6,3,1
18,61,6,42.38961166071206,0.02361452210091037,0,4.202183672467519,2.77958927625324,3,8,3,1
17,100,39,50.350467382788324,0.054202490292014356,1,2.599143198442347,3.133824890220561,1,1,2,0
19,269,11,44.249855552184705,0.09688916150727124,0,3.5435113069305215,2.793193712710499,10,0,1,1
17,17,0,38.43443983163537,0.03199056682061814,1,3.596333799103328,3.0614011157996672,2,5,2,0
8,25,34,45.59555827449911,0.0768408592856068,0,3.248017209929109,2.6730390530773627,3,3,3,1
14,15,39,43.26949297110767,0.0663927850576581,0,3.9508105770339683,2.9803974926192884,3,0,3,1
7,78,61,40.01567546547823,0.11041306747368752,1,3.704809846867118,2.763857243246278,8,9,3,1
9,16,2,46.53416740454763,0.08954035376742697,0,3.390963760010977,3.189923170177408,9,6,2,1
16,110,12,47.26066419933027,0.04336697017701597,1,3.5817220500995313,2.544135647616693,3,1,3,0
18,12,39,32.401054699116116,0.06740716805455885,1,3.3334889803501677,2.6330884499753906,3,3,3,0
5,100,44,50.45670365079836,0.10934544010812507,0,4.187000253030993,2.374659755243342,7,5,3,1
20,36,24,50.02390768250559,0.02717767042661136,0,3.7044581346873993,3.281734227085941,9,5,1,1
7,2,46,44.42268403914583,0.05693799817214716,0,3.8271694810688603,3.7071922574496634,1,6,3,1
6,22,9,41.04902792999706,0.02660167471945181,0,3.07161450993923,3.4762755654418585,10,7,2,1
17,130,148,47.70593044960473,0.050210931661701264,0,3.4295655608332716,3.5412041364646285,7,2,3,1
10,14,7,45.01288669259904,0.00698678787477709,0,2.948739570259705,3.1163855616514287,3,0,2,1
8,82,35,42.34022470370468,0.10511645343559597,0,3.9176452177994765,3.161866094346627,8,5,2,0
7,182,10,42.449614286165456,0.11738949017859607,0,3.0306531029212365,2.8769441087773,0,5,3,0
10,11,68,45.887568903745645,0.06813701259921964,0,3.766897993390936,3.0659425415478485,9,9,3,1
11,271,66,51.63866080964237,0.06648887320242232,0,3.8537194818991063,3.0561425871571597,5,6,1,1
9,14,41,38.42233675506907,0.11469880684220105,0,3.413731161158357,2.496554211615872,2,1,2,0
8,20,86,46.552645781786644,0.04718900235144371,0,3.055339935545087,3.0679888340091366,7,5,2,1
7,16,9,40.562966175464524,0.07453089636993608,1,3.3663677802191314,1.9595838838066864,1,2,3,0
7,266,34,46.59047788833118,0.10047133362620159,0,3.1258201160218104,2.549163356604173,5,10,3,0
18,155,33,47.879999409779025,0.06068929625130787,0,2.427965127590591,3.590224953264162,10,6,2,1
10,117,36,38.82847582849186,0.026579772435775244,0,4.405290082083303,2.8949056722333975,6,4,2,1
19,63,54,47.86124085786348,0.09752418228545476,1,3.32031570888129,3.5392563165516107,1,8,3,0
21,35,66,46.29228711670023,0.03253625354188503,0,3.4459323353818947,3.075442219731121,9,7,2,1
6,289,16,51.52017366523476,0.1012531103179907,0,2.972060018161309,1.963029402375908,9,4,3,0
18,78,0,45.11018495657251,0.11335356686161469,0,3.3180034415678477,3.575808466182276,8,10,3,0
18,9,145,46.428452160852046,0.06552596171080091,0,2.693063318701771,3.0201029975464153,1,2,3,1
20,2,45,47.13780651949707,0.005915711473671039,0,3.2383785581432205,3.0420187141304633,6,9,3,1
20,27,90,52.09446180344893,0.11467413768492281,0,3.1766502076856824,2.308523594002376,8,0,3,0
6,142,8,35.914593842686145,0.09975891690153589,1,2.589032784598238,3.2792604481551084,7,9,3,0
15,84,41,37.223818633561265,0.014083116191713438,0,3.7422463669264308,3.5173894906683416,3,0,3,1
15,6,18,44.48667438769844,0.07552651589287186,1,3.6893876816628515,3.5795187858393867,10,3,3,0
10,161,11,46.816462599540074,0.03787346406599711,0,2.961104023727101,3.0937063174697923,2,2,3,1
7,78,20,36.72098210611816,0.039639601828911436,0,3.6852389368895233,3.9012268339023635,4,6,3,1
9,199,29,44.68577709682713,0.06963690400757827,0,3.69392353219198,2.771416863203094,4,8,3,1
17,43,35,41.23161806892965,0.08542560098593616,0,3.0294914362410035,2.302178240074511,9,7,2,1
8,47,57,38.53336116580805,0.0013480592738773511,1,3.955025647850806,3.6013650847907526,2,9,2,0
17,287,68,44.13299181464921,0.0183207339631023,0,3.0413479628817606,3.1752021148247533,8,6,3,1
9,83,42,48.55962456140794,0.108336178523237,0,4.837811730465914,1.5635792104449,5,7,3,0
18,24,31,54.250913443296554,0.05939904045194252,0,4.3754385496363355,3.793513122809151,6,7,3,1
10,135,41,55.572438669157165,0.059025228522329706,0,3.3388746670846423,2.765095260094885,0,10,2,1
19,24,26,51.22369511943197,0.10083778346242141,0,3.7311055361024694,3.7196683052042254,7,1,1,1
9,234,10,46.61699326396035,0.015524993654021779,1,3.503153719309734,2.9808550630304693,2,3,3,0
6,102,89,44.458703455130404,0.08563971723286504,1,3.4152644847783407,2.715110651283128,4,5,3,0
8,26,70,45.74563639513387,0.06074707570582137,0,3.213012714124316,2.97076090810864,5,1,3,1
9,20,39,45.74059234558396,0.08899066567013929,0,3.4514791722630243,3.21414264935301,10,8,3,1
18,55,78,50.59548463894002,0.08151207882503439,1,3.5008601626019913,3.329189769307787,5,9,3,0
17,50,0,52.99884112524439,0.07997812962560155,0,3.1837830446170767,2.755001824852808,4,1,2,1
19,0,35,39.17682039987491,0.1027245452043575,0,3.3331618686155897,2.4932412344631176,8,5,3,0
18,5,116,43.513848856811876,0.06609359347477635,1,3.2383118081589677,2.9836935930453423,4,0,3,0
15,19,102,49.787646503562144,0.048941957160424994,0,4.382217539720618,2.629563427804479,9,1,3,1
21,97,10,44.36580028862294,0.02381944361149492,1,4.184585725663376,2.342558351771227,5,7,3,0
18,15,35,42.936362277367955,0.041277222094576425,1,4.319816329413795,2.9111041347567577,9,5,3,0
10,52,37,50.79552344646311,0.10439143441874627,0,3.338042398682784,2.7110595585675554,7,1,3,0
7,63,8,42.45700238491986,0.04049676200417236,0,3.4504126071719283,2.643643536066962,7,7,3,1
10,193,50,48.288275323991066,0.1182508490256518,0,3.4293555066367882,2.5021991138267,6,0,2,0
10,162,28,43.41107533574594,0.07295858235465129,1,2.629162889916062,3.603120733429555,5,4,3,0
18,164,0,56.083872088522995,0.09779613427121867,0,2.60617936498725,2.254789547295914,3,9,3,1
17,61,92,51.25781088031755,0.05919135666667618,0,2.977611997968604,3.2291011197648776,8,1,3,1
10,4,18,43.34858845306376,0.07854653232426002,0,3.3422582904739992,3.2121625726466805,6,4,3,1
17,37,93,46.387415008931335,0.11874362112376745,0,3.2234593204414237,3.393582105288477,1,5,3,0
8,96,33,47.93421335067704,0.060032389232784,0,4.1279692865887245,3.206313924189775,7,9,2,1
21,36,37,42.90637114106447,0.03160310298629327,0,3.6542743354689042,2.6350069595214265,0,5,3,1
19,57,24,43.42328249139871,0.0779852713007834,0,3.861107221893412,3.351090836961448,10,5,3,1
23,71,15,49.19479567865615,0.11035287162249005,0,4.033433043937407,2.2039814348806432,3,9,3,0
9,64,26,44.97264651512339,0.002063833871708356,1,3.9676722424607185,3.6317776350964865,1,9,3,0
7,88,1,37.97355834125788,0.11910667249877988,0,3.8163116787404037,3.368087428738553,2,10,2,0
18,20,3,47.82259602278292,0.0653458061464552,0,3.909201556061236,1.8309146946542072,10,0,3,1
4,9,39,49.821190618429526,0.09593332648774668,0,3.161694826854296,3.0779952703109066,5,0,2,1
7,58,37,43.36637617315794,0.014186618556551496,0,3.6778025192595,2.9210225353388775,10,9,3,1
7,62,11,41.134813027388695,0.034980270309214086,0,4.406587026393661,3.2133540188745435,3,4,2,1
17,11,70,51.64239215531204,0.11725910440736595,0,4.3964504796028505,2.487780065765984,0,1,3,0
19,73,36,45.771403394557105,0.0345485583820001,0,3.7337178585584057,2.4325575457876694,10,8,3,1
16,62,3,44.60093847551749,0.04946581036633848,0,3.602300616564852,3.227867686683397,10,8,2,1
9,215,14,44.589815660637996,0.033684137843175296,0,3.2809336601624706,3.5485722869646974,3,1,2,1
7,51,17,52.27591453844527,0.056216110024371484,1,2.912073239372168,2.7492725994602205,7,4,1,1
16,110,88,46.30988766555663,0.019086423792054785,0,3.163576538983026,2.7402908078089236,2,1,2,1
6,26,2,47.214118232745854,0.06106172784550762,0,4.45782396234781,2.902171674725662,6,7,3,1
15,166,0,44.21942505452636,0.03581276251210703,0,3.0471190034989704,2.5281456567547975,0,0,3,1
17,284,24,45.07579868531289,0.09781506644844222,0,2.993016974662704,1.919291978476449,3,3,2,1
18,13,26,43.41551971753421,0.046771648756396174,0,2.485762560438041,2.830678097169065,4,0,3,1
10,216,43,47.447304191024514,0.09512643466970713,0,3.085307923819096,3.780191711573707,3,6,3,1
18,82,134,39.44572736522533,0.07701055473641681,0,4.344404549320949,2.2439802400072386,5,6,3,1
17,73,142,46.16863522490857,0.10981130865317297,0,3.8211598892292598,1.9179183418841377,7,1,3,0
18,39,3,43.16909516651984,0.09727488135950356,0,4.1168926445914265,3.8341193655454373,5,7,3,1
6,77,10,42.43147490298968,0.10813423009506451,1,4.033819157417254,3.7317749757097,4,6,2,1
8,137,120,47.23116482483856,0.06307705069929456,0,4.266871931305516,2.9909268304846317,7,7,1,1
7,128,94,45.00314223651265,0.10961340373462258,0,3.678813894680419,3.295832642569147,9,2,3,0
6,229,53,40.03368794660212,0.018568745392359334,1,3.130594322799059,3.0103888717969953,4,7,3,0
19,91,57,40.57583108296846,0.010132742326074652,0,4.25270016571889,2.0346331831187965,5,2,3,1
7,28,57,46.004244402447405,0.06312262075563424,0,4.434801921563702,3.293183810561738,9,0,3,1
